State,County,Year,DayswithAQI,GoodDays,ModerateDays,UnhealthyforSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,MaxAQI,Percentile90AQI,MedianAQI,DaysCO,DaysNO2,DaysOzone,DaysSO2,DaysPM25,DaysPM10
Ohio,Sandusky,1993,184,150,34,0,0,0,0,69,56,31,0,0,0,0,0,184
Ohio,Scioto,1993,364,296,60,7,1,0,0,161,58,32,0,0,0,165,0,199
Ohio,Seneca,1993,155,145,10,0,0,0,0,83,45,20,0,0,0,0,0,155
Ohio,Stark,1993,365,197,121,33,14,0,0,179,112,49,6,0,175,148,0,36
Ohio,Summit,1993,365,115,118,115,17,0,0,185,135,77,3,0,76,278,0,8
Ohio,Trumbull,1993,288,189,56,36,6,1,0,203,119,41,0,0,210,0,0,78
Ohio,Tuscarawas,1993,346,153,114,74,5,0,0,200,114,57,0,0,101,219,0,26
Ohio,Warren,1993,209,114,60,26,9,0,0,172,119,49,0,0,209,0,0,0
Ohio,Washington,1993,194,106,43,27,16,2,0,202,147,47,0,0,194,0,0,0
Ohio,Wyandot,1993,152,142,10,0,0,0,0,73,48,22,0,0,0,0,0,152
Ohio,Adams,1997,363,317,42,4,0,0,0,119,55,17,0,0,0,363,0,0
Ohio,Allen,1997,363,293,48,20,2,0,0,161,80,33,0,0,198,141,0,24
Ohio,Ashtabula,1997,359,242,81,28,8,0,0,174,101,41,0,0,180,179,0,0
Ohio,Athens,1997,56,56,0,0,0,0,0,35,28,18,0,0,0,0,0,56
Ohio,Belmont,1997,278,215,40,23,0,0,0,146,94,19,0,0,0,245,0,33
Ohio,Butler,1997,365,206,112,40,7,0,0,195,108,47,0,0,220,134,0,11
Ohio,Clark,1997,363,252,83,20,7,1,0,201,93,39,0,0,205,158,0,0
Ohio,Clermont,1997,363,229,104,24,6,0,0,187,93,43,0,0,180,183,0,0
Ohio,Clinton,1997,209,119,58,26,6,0,0,197,112,47,0,0,209,0,0,0
Ohio,Columbiana,1997,364,231,76,55,2,0,0,158,109,37,0,96,0,225,0,43
Ohio,Crawford,1997,363,283,57,18,5,0,0,156,90,35,0,0,363,0,0,0
Ohio,Cuyahoga,1997,365,128,181,51,5,0,0,174,107,61,5,83,52,164,0,61
Ohio,Delaware,1997,214,133,57,19,5,0,0,185,105,44,0,0,214,0,0,0
Ohio,Fayette,1997,361,260,74,23,4,0,0,172,90,38,0,0,361,0,0,0
Ohio,Franklin,1997,365,260,82,18,5,0,0,177,80,37,33,0,173,93,0,66
Ohio,Geauga,1997,213,134,50,20,8,1,0,203,105,45,0,0,213,0,0,0
Ohio,Greene,1997,239,142,65,23,9,0,0,195,115,45,0,0,214,0,0,25
Ohio,Hamilton,1997,365,156,129,65,15,0,0,200,125,56,0,149,77,132,0,7
Ohio,Hancock,1997,49,49,0,0,0,0,0,44,44,28,0,0,0,0,0,49
Ohio,Jefferson,1997,301,151,97,44,9,0,0,200,121,50,4,19,105,154,0,19
Ohio,Knox,1997,213,150,42,17,4,0,0,200,100,43,0,0,213,0,0,0
Ohio,Lake,1997,365,183,109,63,9,1,0,202,119,50,15,0,124,225,0,1
Ohio,Lawrence,1997,365,284,54,23,4,0,0,156,87,32,0,0,206,142,0,17
Ohio,Licking,1997,239,151,63,19,6,0,0,182,101,44,0,0,213,0,0,26
Ohio,Logan,1997,181,119,43,14,5,0,0,164,101,44,0,0,181,0,0,0
Ohio,Lorain,1997,365,272,73,16,4,0,0,156,77,35,0,0,167,153,0,45
Ohio,Lucas,1997,365,276,69,17,3,0,0,192,77,34,8,0,179,67,0,111
Ohio,Madison,1997,214,120,64,22,8,0,0,172,119,46,0,0,214,0,0,0
Ohio,Mahoning,1997,365,257,78,27,3,0,0,182,96,39,0,0,156,199,0,10
Ohio,Medina,1997,212,138,52,18,4,0,0,179,101,44,0,0,212,0,0,0
Ohio,Meigs,1997,338,254,58,24,2,0,0,200,86,21,0,0,0,338,0,0
Ohio,Miami,1997,210,137,49,19,5,0,0,182,101,44,0,0,210,0,0,0
Ohio,Monroe,1997,45,43,2,0,0,0,0,55,44,21,0,0,0,0,0,45
Ohio,Montgomery,1997,365,274,67,20,3,1,0,201,84,35,60,0,195,93,0,17
Ohio,Morgan,1997,360,258,61,30,11,0,0,200,106,27,0,0,0,360,0,0
Ohio,Noble,1997,338,243,61,30,4,0,0,177,101,41,0,0,330,0,0,8
Ohio,Ottawa,1997,61,61,0,0,0,0,0,47,33,21,0,0,0,0,0,61
Ohio,Portage,1997,212,136,57,16,3,0,0,164,93,44,0,0,212,0,0,0
Ohio,Preble,1997,210,134,56,17,3,0,0,182,100,46,0,0,210,0,0,0
Ohio,Richland,1997,130,127,3,0,0,0,0,55,37,20,0,0,0,0,0,130
Ohio,Sandusky,1997,62,46,15,0,1,0,0,154,62,37,0,0,0,0,0,62
Ohio,Scioto,1997,365,339,25,1,0,0,0,105,48,23,0,0,0,218,0,147
Ohio,Seneca,1997,165,160,5,0,0,0,0,54,36,21,0,0,0,0,0,165
Ohio,Stark,1997,365,263,74,25,3,0,0,179,90,40,8,0,192,130,0,35
Ohio,Summit,1997,365,163,128,69,5,0,0,182,113,55,9,0,114,236,0,6
Ohio,Trumbull,1997,239,163,49,18,9,0,0,187,108,44,0,0,213,0,0,26
Ohio,Tuscarawas,1997,335,271,41,23,0,0,0,144,82,23,0,0,0,335,0,0
Ohio,Union,1997,209,191,17,1,0,0,0,105,49,33,0,0,209,0,0,0
Ohio,Warren,1997,212,133,51,20,7,1,0,206,108,45,0,0,212,0,0,0
Ohio,Washington,1997,287,227,47,10,3,0,0,177,77,38,0,0,198,0,0,89
Ohio,Wood,1997,214,150,45,17,2,0,0,177,93,41,0,0,214,0,0,0
Ohio,Wyandot,1997,118,112,6,0,0,0,0,63,41,21,0,0,0,0,0,118
Ohio,Adams,1983,311,223,59,27,2,0,0,200,97,33,0,0,0,311,0,0
Ohio,Allen,1983,345,250,58,33,4,0,0,195,101,35,0,0,251,94,0,0
Ohio,Ashtabula,1983,365,197,105,43,17,3,0,216,128,46,0,0,141,224,0,0
Ohio,Belmont,1983,333,141,160,31,1,0,0,198,100,56,0,0,0,333,0,0
Ohio,Butler,1983,365,150,132,57,23,3,0,207,133,60,3,0,169,193,0,0
Ohio,Clark,1983,342,244,41,32,20,5,0,206,129,37,0,0,342,0,0,0
Ohio,Clermont,1983,365,194,117,41,10,3,0,238,107,49,0,0,138,227,0,0
Ohio,Clinton,1983,233,122,45,34,28,4,0,233,164,48,0,0,233,0,0,0
Ohio,Columbiana,1983,351,214,98,38,1,0,0,188,105,43,0,0,0,351,0,0
Ohio,Cuyahoga,1983,365,40,152,149,20,4,0,221,138,95,17,15,42,291,0,0
Ohio,Franklin,1983,365,142,133,64,25,1,0,201,139,59,81,50,106,128,0,0
Ohio,Hamilton,1983,365,30,120,161,45,9,0,227,161,107,7,92,77,189,0,0
Ohio,Jefferson,1983,365,62,138,128,37,0,0,200,155,94,22,8,9,326,0,0
Ohio,Lake,1983,365,100,159,70,26,10,0,232,150,71,48,0,110,207,0,0
Ohio,Lawrence,1983,322,270,42,10,0,0,0,139,62,23,0,0,0,322,0,0
Ohio,Lorain,1983,365,154,139,60,10,2,0,213,115,55,0,0,112,253,0,0
Ohio,Lucas,1983,365,147,128,70,16,4,0,210,128,59,39,0,119,207,0,0
Ohio,Mahoning,1983,365,181,134,37,12,1,0,218,112,52,47,99,84,135,0,0
Ohio,Medina,1983,330,254,50,21,5,0,0,200,93,32,0,0,330,0,0,0
Ohio,Meigs,1983,304,220,61,20,3,0,0,188,94,29,0,0,0,304,0,0
Ohio,Montgomery,1983,365,182,125,32,23,3,0,209,126,51,40,81,147,97,0,0
Ohio,Portage,1983,347,256,40,26,20,5,0,209,122,34,0,0,347,0,0,0
Ohio,Preble,1983,295,210,50,29,6,0,0,177,105,40,0,0,295,0,0,0
Ohio,Richland,1983,298,240,47,11,0,0,0,137,67,27,0,0,0,298,0,0
Ohio,Scioto,1983,278,228,41,9,0,0,0,125,60,31,0,0,0,278,0,0
Ohio,Stark,1983,365,176,127,44,16,2,0,215,115,52,4,46,144,171,0,0
Ohio,Summit,1983,365,84,129,125,22,5,0,207,143,91,4,0,87,274,0,0
Ohio,Trumbull,1983,338,275,50,12,1,0,0,157,69,21,0,0,0,338,0,0
Ohio,Tuscarawas,1983,251,124,77,33,17,0,0,178,132,56,0,0,0,251,0,0
Ohio,Warren,1983,350,232,58,34,20,6,0,212,136,41,0,0,350,0,0,0
Ohio,Washington,1983,323,135,121,63,4,0,0,188,118,61,0,0,0,323,0,0
Ohio,Allen,1982,361,304,40,14,3,0,0,159,70,32,0,0,227,134,0,0
Ohio,Ashtabula,1982,365,174,123,49,19,0,0,200,119,54,0,0,162,203,0,0
Ohio,Belmont,1982,225,68,137,20,0,0,0,112,100,62,0,0,0,225,0,0
Ohio,Butler,1982,365,147,147,50,17,4,0,207,125,60,1,10,155,199,0,0
Ohio,Clark,1982,294,195,54,28,14,3,0,214,129,42,0,0,294,0,0,0
Ohio,Clermont,1982,365,155,127,75,8,0,0,192,124,59,0,0,182,183,0,0
Ohio,Clinton,1982,301,217,42,32,10,0,0,195,115,36,0,0,301,0,0,0
Ohio,Columbiana,1982,322,83,151,81,7,0,0,167,125,75,0,0,0,322,0,0
Ohio,Cuyahoga,1982,365,33,136,170,23,3,0,214,137,103,13,23,43,286,0,0
Ohio,Franklin,1982,365,123,165,58,17,2,0,205,121,62,89,26,92,158,0,0
Ohio,Hamilton,1982,365,49,136,137,40,3,0,218,156,100,8,65,59,233,0,0
Ohio,Hocking,1982,253,203,27,22,1,0,0,151,90,34,0,0,253,0,0,0
Ohio,Jefferson,1982,365,58,144,133,30,0,0,200,146,94,28,9,20,308,0,0
Ohio,Lake,1982,365,92,170,91,10,2,0,205,126,72,42,0,84,239,0,0
Ohio,Lawrence,1982,323,266,49,8,0,0,0,143,64,29,0,0,0,323,0,0
Ohio,Lorain,1982,365,124,162,67,12,0,0,182,116,64,0,0,78,287,0,0
Ohio,Lucas,1982,365,97,139,103,24,2,0,205,143,79,25,0,130,210,0,0
Ohio,Mahoning,1982,365,132,143,81,8,1,0,222,116,68,39,76,84,166,0,0
Ohio,Medina,1982,341,302,31,6,2,0,0,164,61,28,0,0,341,0,0,0
Ohio,Meigs,1982,245,163,43,32,7,0,0,186,114,29,0,0,0,245,0,0
Ohio,Monroe,1982,30,12,13,5,0,0,0,112,107,56,0,0,0,30,0,0
Ohio,Montgomery,1982,365,163,146,27,23,6,0,218,133,54,35,107,145,78,0,0
Ohio,Portage,1982,335,230,53,30,18,4,0,273,122,38,0,0,335,0,0,0
Ohio,Preble,1982,339,231,52,29,21,6,0,235,143,39,0,0,339,0,0,0
Ohio,Richland,1982,202,165,36,1,0,0,0,105,67,19,0,0,0,202,0,0
Ohio,Scioto,1982,350,294,53,3,0,0,0,114,56,24,0,0,0,350,0,0
Ohio,Stark,1982,365,143,162,46,12,2,0,203,114,57,19,51,124,171,0,0
Ohio,Summit,1982,365,64,115,135,50,1,0,202,164,102,1,0,60,304,0,0
Ohio,Trumbull,1982,355,180,133,39,3,0,0,178,105,50,0,167,0,188,0,0
Ohio,Tuscarawas,1982,272,130,77,45,20,0,0,198,139,54,0,0,0,272,0,0
Ohio,Warren,1982,365,235,85,27,18,0,0,195,108,44,0,0,272,93,0,0
Ohio,Washington,1982,242,127,92,22,1,0,0,157,100,44,0,0,0,242,0,0
Ohio,Adams,1996,366,316,47,3,0,0,0,114,56,20,0,0,0,366,0,0
Ohio,Allen,1996,363,276,55,26,6,0,0,200,93,34,0,0,204,141,0,18
Ohio,Ashtabula,1996,314,238,61,12,3,0,0,179,77,34,0,0,137,177,0,0
Ohio,Athens,1996,58,58,0,0,0,0,0,45,22,16,0,0,0,0,0,58
Ohio,Belmont,1996,344,249,55,39,1,0,0,200,106,23,0,0,0,312,0,32
Ohio,Butler,1996,366,205,116,30,14,1,0,203,108,47,0,0,220,140,0,6
Ohio,Clark,1996,366,260,64,29,11,2,0,204,108,36,0,0,206,160,0,0
Ohio,Clermont,1996,361,234,92,30,5,0,0,177,100,40,0,0,158,203,0,0
Ohio,Clinton,1996,214,122,53,27,11,1,0,205,126,49,0,0,214,0,0,0
Ohio,Columbiana,1996,366,222,89,55,0,0,0,145,107,43,0,90,0,243,0,33
Ohio,Crawford,1996,91,87,3,1,0,0,0,105,36,22,0,0,91,0,0,0
Ohio,Cuyahoga,1996,366,121,180,50,14,1,0,209,114,60,8,56,83,174,0,45
Ohio,Fayette,1996,209,134,37,28,9,1,0,205,126,44,0,0,209,0,0,0
Ohio,Franklin,1996,366,264,58,33,10,1,0,208,108,36,53,0,193,76,0,44
Ohio,Greene,1996,5,5,0,0,0,0,0,30,30,19,0,0,0,0,0,5
Ohio,Hamilton,1996,366,142,141,70,13,0,0,187,122,58,0,135,84,132,0,15
Ohio,Hancock,1996,58,58,0,0,0,0,0,44,35,24,0,0,0,0,0,58
Ohio,Jefferson,1996,366,172,128,59,7,0,0,184,112,54,1,42,110,189,0,24
Ohio,Knox,1996,212,136,45,23,8,0,0,197,112,45,0,0,212,0,0,0
Ohio,Lake,1996,366,156,124,68,16,2,0,203,124,59,12,0,117,236,0,1
Ohio,Lawrence,1996,366,286,59,17,3,1,0,206,77,34,0,0,204,142,0,20
Ohio,Licking,1996,222,122,62,28,9,1,0,204,115,48,0,0,214,0,0,8
Ohio,Logan,1996,183,119,36,25,3,0,0,161,112,44,0,0,183,0,0,0
Ohio,Lorain,1996,366,273,67,19,7,0,0,172,87,37,0,0,168,155,0,43
Ohio,Lucas,1996,366,248,80,27,10,1,0,207,101,40,12,0,178,94,0,82
Ohio,Madison,1996,212,114,54,30,13,1,0,213,136,50,0,0,212,0,0,0
Ohio,Mahoning,1996,366,219,114,28,5,0,0,177,97,44,0,0,148,206,0,12
Ohio,Medina,1996,211,133,52,20,6,0,0,169,105,44,0,0,211,0,0,0
Ohio,Meigs,1996,355,273,61,21,0,0,0,138,72,20,0,0,0,355,0,0
Ohio,Miami,1996,211,123,58,23,6,1,0,201,126,47,0,0,211,0,0,0
Ohio,Monroe,1996,59,57,2,0,0,0,0,66,38,25,0,0,0,0,0,59
Ohio,Montgomery,1996,366,268,63,21,13,1,0,207,100,34,75,0,198,75,0,18
Ohio,Morgan,1996,361,256,62,33,10,0,0,200,107,29,0,0,0,361,0,0
Ohio,Noble,1996,152,129,15,7,1,0,0,179,77,28,0,0,112,0,0,40
Ohio,Ottawa,1996,60,60,0,0,0,0,0,37,32,21,0,0,0,0,0,60
Ohio,Portage,1996,211,134,40,30,7,0,0,174,119,45,0,0,211,0,0,0
Ohio,Preble,1996,204,121,57,21,5,0,0,197,112,45,0,0,204,0,0,0
Ohio,Richland,1996,173,167,6,0,0,0,0,59,37,20,0,0,0,0,0,173
Ohio,Sandusky,1996,62,48,14,0,0,0,0,67,58,36,0,0,0,0,0,62
Ohio,Scioto,1996,366,357,9,0,0,0,0,81,41,23,0,0,0,191,0,175
Ohio,Seneca,1996,106,103,3,0,0,0,0,53,37,19,0,0,0,0,0,106
Ohio,Stark,1996,366,249,77,35,5,0,0,169,101,40,8,0,194,129,0,35
Ohio,Summit,1996,366,196,98,63,9,0,0,185,112,47,29,0,133,194,0,10
Ohio,Trumbull,1996,239,157,54,20,8,0,0,179,108,44,0,0,212,0,0,27
Ohio,Tuscarawas,1996,335,283,42,9,1,0,0,200,62,23,0,0,0,335,0,0
Ohio,Warren,1996,214,128,49,28,8,1,0,204,119,46,0,0,214,0,0,0
Ohio,Washington,1996,244,165,59,16,4,0,0,187,100,42,0,0,205,0,0,39
Ohio,Wyandot,1996,118,112,6,0,0,0,0,61,44,21,0,0,0,0,0,118
Ohio,Allen,1980,113,100,9,4,0,0,0,118,52,17,0,0,31,82,0,0
Ohio,Ashtabula,1980,366,201,98,54,13,0,0,200,119,47,0,0,180,186,0,0
Ohio,Butler,1980,366,191,119,45,9,2,0,216,107,49,3,17,174,172,0,0
Ohio,Clark,1980,351,269,51,24,7,0,0,200,90,31,0,0,351,0,0,0
Ohio,Clermont,1980,363,234,74,41,13,1,0,205,110,39,0,0,272,91,0,0
Ohio,Clinton,1980,167,108,23,18,14,4,0,214,151,32,0,0,167,0,0,0
Ohio,Columbiana,1980,303,87,106,90,20,0,0,200,139,81,0,0,0,303,0,0
Ohio,Coshocton,1980,43,30,7,6,0,0,0,122,105,36,0,0,0,43,0,0
Ohio,Cuyahoga,1980,366,125,161,73,7,0,0,192,117,64,87,0,73,206,0,0
Ohio,Franklin,1980,366,99,176,71,19,1,0,224,133,65,116,61,93,96,0,0
Ohio,Hamilton,1980,366,60,151,116,28,11,0,223,154,93,0,106,94,166,0,0
Ohio,Hocking,1980,61,29,22,10,0,0,0,133,108,51,0,0,61,0,0,0
Ohio,Jefferson,1980,366,76,112,133,41,4,0,216,157,100,21,15,49,281,0,0
Ohio,Lake,1980,366,70,181,86,28,1,0,217,140,77,84,0,65,217,0,0
Ohio,Lawrence,1980,137,110,21,6,0,0,0,139,72,24,0,0,0,137,0,0
Ohio,Lorain,1980,305,200,62,36,6,1,0,207,114,40,0,0,179,126,0,0
Ohio,Lucas,1980,366,91,147,93,32,3,0,208,150,77,22,0,81,263,0,0
Ohio,Mahoning,1980,366,68,192,96,9,1,0,218,114,81,7,229,65,65,0,0
Ohio,Medina,1980,361,311,33,17,0,0,0,143,64,27,0,0,361,0,0,0
Ohio,Meigs,1980,85,72,12,1,0,0,0,107,59,9,0,0,0,85,0,0
Ohio,Monroe,1980,30,16,9,3,2,0,0,178,123,47,0,0,0,30,0,0
Ohio,Montgomery,1980,366,199,120,30,14,3,0,208,107,49,46,87,153,80,0,0
Ohio,Portage,1980,339,253,53,25,8,0,0,182,100,32,0,0,339,0,0,0
Ohio,Preble,1980,324,245,52,22,5,0,0,195,97,31,0,0,324,0,0,0
Ohio,Richland,1980,79,68,9,2,0,0,0,116,66,17,0,0,0,79,0,0
Ohio,Scioto,1980,300,265,31,3,1,0,0,157,56,19,0,0,0,300,0,0
Ohio,Stark,1980,362,148,154,49,11,0,0,200,112,60,33,107,109,113,0,0
Ohio,Summit,1980,366,17,120,170,57,2,0,205,164,109,10,5,51,300,0,0
Ohio,Trumbull,1980,328,241,58,26,3,0,0,173,100,29,0,0,0,328,0,0
Ohio,Tuscarawas,1980,163,94,50,19,0,0,0,137,105,43,0,0,0,163,0,0
Ohio,Warren,1980,337,263,35,22,12,5,0,216,108,20,0,0,337,0,0,0
Ohio,Adams,1994,364,239,94,30,1,0,0,156,95,33,0,32,0,331,0,1
Ohio,Allen,1994,362,249,72,34,7,0,0,177,105,41,0,0,200,138,0,24
Ohio,Ashtabula,1994,364,232,95,34,3,0,0,154,101,44,0,0,171,193,0,0
Ohio,Athens,1994,56,54,2,0,0,0,0,52,31,16,0,0,0,0,0,56
Ohio,Belmont,1994,364,268,67,24,5,0,0,200,92,24,0,0,0,333,0,31
Ohio,Butler,1994,365,178,131,43,12,1,0,206,112,51,0,0,208,149,0,8
Ohio,Clark,1994,365,239,82,33,9,2,0,207,112,43,0,0,204,161,0,0
Ohio,Clermont,1994,362,220,105,28,9,0,0,177,101,44,0,0,174,188,0,0
Ohio,Clinton,1994,212,116,55,26,15,0,0,200,133,49,0,0,212,0,0,0
Ohio,Columbiana,1994,365,154,138,68,5,0,0,168,112,60,0,67,0,248,0,50
Ohio,Crawford,1994,333,243,59,27,4,0,0,174,97,37,0,0,333,0,0,0
Ohio,Cuyahoga,1994,365,74,161,116,14,0,0,200,127,77,5,42,50,219,0,49
Ohio,Fayette,1994,357,256,66,29,6,0,0,185,100,38,0,0,357,0,0,0
Ohio,Franklin,1994,365,233,90,36,6,0,0,174,103,43,45,0,172,98,0,50
Ohio,Greene,1994,61,59,2,0,0,0,0,54,36,19,0,0,0,0,0,61
Ohio,Hamilton,1994,365,161,125,57,22,0,0,192,123,56,10,108,84,154,0,9
Ohio,Hancock,1994,61,61,0,0,0,0,0,45,40,32,0,0,0,0,0,61
Ohio,Jackson,1994,20,20,0,0,0,0,0,46,34,19,0,0,0,0,0,20
Ohio,Jefferson,1994,365,113,137,90,24,1,0,233,139,71,1,29,78,237,0,20
Ohio,Knox,1994,210,126,51,28,5,0,0,174,108,46,0,0,210,0,0,0
Ohio,Lake,1994,365,144,120,83,18,0,0,192,131,62,11,0,127,226,0,1
Ohio,Lawrence,1994,363,242,86,30,4,1,0,204,100,40,0,0,192,150,0,21
Ohio,Licking,1994,208,116,55,31,6,0,0,169,115,47,0,0,208,0,0,0
Ohio,Logan,1994,209,104,55,40,10,0,0,197,129,51,0,0,209,0,0,0
Ohio,Lorain,1994,365,252,92,20,1,0,0,169,92,39,0,0,177,145,0,43
Ohio,Lucas,1994,365,214,108,35,6,2,0,219,105,46,30,0,154,146,0,35
Ohio,Madison,1994,211,118,60,27,6,0,0,195,119,48,0,0,211,0,0,0
Ohio,Mahoning,1994,365,217,113,34,1,0,0,160,100,44,12,0,134,197,0,22
Ohio,Medina,1994,213,126,52,30,4,1,0,203,108,46,0,0,213,0,0,0
Ohio,Meigs,1994,354,212,63,61,18,0,0,200,132,36,0,0,0,354,0,0
Ohio,Miami,1994,213,182,30,0,1,0,0,154,61,35,0,0,213,0,0,0
Ohio,Monroe,1994,60,53,7,0,0,0,0,86,53,25,0,0,0,0,0,60
Ohio,Montgomery,1994,365,242,83,31,9,0,0,200,105,39,77,0,197,78,0,13
Ohio,Morgan,1994,358,201,80,58,19,0,0,200,122,40,0,0,0,358,0,0
Ohio,Noble,1994,353,248,59,40,6,0,0,161,108,37,0,0,348,0,0,5
Ohio,Ottawa,1994,54,54,0,0,0,0,0,48,40,23,0,0,0,0,0,54
Ohio,Pickaway,1994,19,14,4,1,0,0,0,117,82,34,0,5,0,14,0,0
Ohio,Portage,1994,210,136,45,25,4,0,0,161,115,45,0,0,210,0,0,0
Ohio,Preble,1994,214,143,52,14,5,0,0,174,97,44,0,0,214,0,0,0
Ohio,Richland,1994,161,154,7,0,0,0,0,58,45,24,0,0,0,0,0,161
Ohio,Sandusky,1994,182,159,23,0,0,0,0,68,52,31,0,0,0,0,0,182
Ohio,Scioto,1994,361,295,57,8,1,0,0,168,60,34,0,9,0,166,0,186
Ohio,Seneca,1994,161,146,15,0,0,0,0,82,45,23,0,0,0,0,0,161
Ohio,Stark,1994,365,222,90,48,5,0,0,179,108,44,3,0,177,148,0,37
Ohio,Summit,1994,365,160,126,77,2,0,0,154,112,59,20,0,107,227,0,11
Ohio,Trumbull,1994,289,200,53,31,5,0,0,172,112,42,0,0,212,0,0,77
Ohio,Tuscarawas,1994,357,149,108,94,6,0,0,176,122,62,0,0,118,221,0,18
Ohio,Warren,1994,209,113,60,20,15,1,0,201,133,47,0,0,209,0,0,0
Ohio,Washington,1994,211,110,62,24,15,0,0,200,126,50,0,0,211,0,0,0
Ohio,Wyandot,1994,140,132,8,0,0,0,0,69,45,23,0,0,0,0,0,140
Ohio,Adams,1995,365,320,39,6,0,0,0,126,56,21,1,77,0,287,0,0
Ohio,Allen,1995,361,279,49,26,7,0,0,192,97,34,0,0,203,133,0,25
Ohio,Ashtabula,1995,357,273,55,19,9,1,0,215,90,37,0,0,194,163,0,0
Ohio,Athens,1995,59,59,0,0,0,0,0,46,31,17,0,0,0,0,0,59
Ohio,Belmont,1995,363,313,35,15,0,0,0,136,61,11,0,0,0,316,0,47
Ohio,Butler,1995,365,208,104,39,13,1,0,217,115,47,0,0,246,106,0,13
Ohio,Clark,1995,357,242,69,37,8,1,0,208,108,39,0,0,210,147,0,0
Ohio,Clermont,1995,286,182,64,22,17,1,0,215,112,44,0,0,186,100,0,0
Ohio,Clinton,1995,205,97,62,33,12,1,0,205,133,51,0,0,205,0,0,0
Ohio,Columbiana,1995,364,199,125,39,1,0,0,159,101,46,0,146,0,194,0,24
Ohio,Crawford,1995,270,191,50,24,5,0,0,190,101,41,0,0,270,0,0,0
Ohio,Cuyahoga,1995,365,119,170,68,8,0,0,190,115,64,9,56,70,174,0,56
Ohio,Fayette,1995,266,167,64,31,4,0,0,169,108,44,0,0,266,0,0,0
Ohio,Franklin,1995,365,269,68,22,5,1,0,203,90,37,45,0,181,56,0,83
Ohio,Greene,1995,59,58,1,0,0,0,0,52,36,18,0,0,0,0,0,59
Ohio,Hamilton,1995,365,192,127,30,14,2,0,216,114,49,2,141,129,76,0,17
Ohio,Hancock,1995,61,61,0,0,0,0,0,44,38,28,0,0,0,0,0,61
Ohio,Jefferson,1995,365,142,130,76,17,0,0,200,132,60,1,38,112,189,0,25
Ohio,Knox,1995,206,130,56,15,5,0,0,197,100,46,0,0,206,0,0,0
Ohio,Lake,1995,365,161,109,75,18,2,0,206,123,56,14,0,127,223,0,1
Ohio,Lawrence,1995,365,246,81,31,7,0,0,172,101,38,0,0,185,167,0,13
Ohio,Licking,1995,212,110,66,25,10,1,0,210,126,49,0,0,212,0,0,0
Ohio,Logan,1995,207,112,69,20,6,0,0,197,108,49,0,0,207,0,0,0
Ohio,Lorain,1995,365,277,69,16,3,0,0,187,77,33,0,0,167,143,0,55
Ohio,Lucas,1995,365,241,93,22,9,0,0,197,97,40,19,0,169,110,0,67
Ohio,Madison,1995,211,104,58,40,7,2,0,205,133,51,0,0,211,0,0,0
Ohio,Mahoning,1995,365,227,104,24,9,1,0,208,100,42,0,0,161,167,0,37
Ohio,Medina,1995,204,114,62,21,7,0,0,185,122,47,0,0,204,0,0,0
Ohio,Meigs,1995,362,281,68,13,0,0,0,131,75,20,0,0,0,362,0,0
Ohio,Miami,1995,214,135,58,18,3,0,0,187,100,45,0,0,214,0,0,0
Ohio,Monroe,1995,60,58,2,0,0,0,0,52,45,22,0,0,0,0,0,60
Ohio,Montgomery,1995,365,287,56,16,6,0,0,195,84,33,90,0,200,58,0,17
Ohio,Morgan,1995,363,247,58,51,7,0,0,200,117,30,0,0,0,363,0,0
Ohio,Noble,1995,317,197,77,28,13,2,0,222,119,39,0,0,306,0,0,11
Ohio,Ottawa,1995,55,55,0,0,0,0,0,44,39,23,0,0,0,0,0,55
Ohio,Portage,1995,210,126,59,18,6,1,0,202,105,45,0,0,210,0,0,0
Ohio,Preble,1995,209,128,63,13,5,0,0,174,100,45,0,0,209,0,0,0
Ohio,Richland,1995,174,171,3,0,0,0,0,56,39,21,0,0,0,0,0,174
Ohio,Sandusky,1995,91,81,10,0,0,0,0,67,51,34,0,0,0,0,0,91
Ohio,Scioto,1995,361,346,15,0,0,0,0,70,42,26,0,50,0,137,0,174
Ohio,Seneca,1995,141,130,11,0,0,0,0,80,47,20,0,0,0,0,0,141
Ohio,Stark,1995,365,227,99,26,13,0,0,200,101,42,7,0,195,111,0,52
Ohio,Summit,1995,365,177,133,45,10,0,0,185,105,52,27,0,123,206,0,9
Ohio,Trumbull,1995,290,191,65,25,9,0,0,192,108,42,0,0,213,0,0,77
Ohio,Tuscarawas,1995,329,182,91,55,1,0,0,188,108,46,0,0,0,329,0,0
Ohio,Warren,1995,208,108,54,32,11,3,0,215,140,49,0,0,208,0,0,0
Ohio,Washington,1995,206,111,67,18,10,0,0,185,119,49,0,0,206,0,0,0
Ohio,Wyandot,1995,127,119,8,0,0,0,0,59,43,24,0,0,0,0,0,127
Ohio,Allen,1981,316,260,45,11,0,0,0,147,65,26,0,0,110,206,0,0
Ohio,Ashtabula,1981,365,180,117,49,17,2,0,230,122,51,0,0,163,202,0,0
Ohio,Butler,1981,365,192,117,50,6,0,0,174,106,49,7,17,158,183,0,0
Ohio,Clark,1981,331,268,34,19,7,3,0,217,87,31,0,0,331,0,0,0
Ohio,Clermont,1981,365,188,126,45,6,0,0,174,112,50,0,0,170,195,0,0
Ohio,Clinton,1981,322,226,53,27,14,2,0,205,119,37,0,0,322,0,0,0
